stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,location_type,parent_station,wheelchair_boarding,vehicle_type
0_9070,9070,Main St + Hitchcock Rd,,42.24618,-71.82958,,0,1_9070,,3
0_9074,9074,Southbridge St + Myrtle St,,42.2594999,-71.8035701,,0,1_9074,,3
0_9075,9075,Auburn St Opp McDonald,,42.2083301,-71.83559,,0,1_9075,,3
0_1107,1107,West Boylston St at Kennebec,,42.3334082,-71.7898633,,0,1_1107,,3
0_1106,1106,West Boylston St at Wilbur,,42.3345295,-71.789408,,0,1_1106,,3
0_3526,3526,Summer and Post Office,,42.2660381,-71.7953839,,0,1_3526,,3
0_1105,1105,West Boylston St at Meola,,42.3355711,-71.7890049,,0,1_1105,,3
0_3525,3525,Summer and Asylum,,42.2638426,-71.7949661,,0,1_3525,,3
0_1104,1104,West Boylston St at Tyson,,42.3351179,-71.7890049,,0,1_1104,,3
0_1103,1103,West Boylston St at Wilbur,,42.3342911,-71.789346,,0,1_1103,,3
0_3523,3523,East Brookfield Courthouse,Comment,42.2321328,-72.0294161,,0,1_EBCrt,,3
0_1102,1102,West Boylston St at Kennebec,,42.3332349,-71.7897998,,0,1_1102,,3
0_1101,1101,West Boylston St at Apthrop,,42.3314299,-71.7905549,,0,1_1101,,3
0_3521,3521,South West Commons,Comment,42.2402752,-71.7472653,,0,1_SWCo,,3
0_1100,1100,West Boylston St at Cotuit,,42.329793,-71.791206,,0,1_1100,,3
0_920,920,Shrewsbury St at Hill,,42.2634499,-71.790006,,0,1_920,,3
0_921,921,Shrewsbury St at Cross,,42.2645059,-71.7880509,,0,1_921,,3
0_4610,4610,Maple St at Oak St,,42.285526,-71.7282161,,0,1_4610,,3
0_922,922,Shrewsbury St at Fantasia,,42.2666279,-71.7839749,,0,1_922,,3
0_923,923,Shrewsbury St at Camassa,,42.2674551,-71.7823761,,0,1_923,,3
0_924,924,Shrewsbury St at Envelope,,42.2683599,-71.7805249,,0,1_924,,3
0_925,925,Shrewsbury St at Putnam,,42.269298,-71.7786958,,0,1_925,,3
0_926,926,Shrewsbury St at Adams,,42.2698861,-71.7775361,,0,1_926,,3
0_1109,1109,West Boylston St at Cotuit,,42.3300709,-71.7911899,,0,1_1109,,3
0_4615,4615,Maple St at Van Ness,,42.2823311,-71.7332149,,0,1_4615,,3
0_927,927,Shrewsbury St at Hecla,,42.27057,-71.7762579,,0,1_927,,3
0_1108,1108,West Boylston St at Apthrop,,42.3314796,-71.7907221,,0,1_1108,,3
0_3528,3528,Summer and Bridge St,,42.2636395,-71.7950543,,0,1_3528,,3
0_928,928,Shrewsbury St at Prentice,,42.2712209,-71.774986,,0,1_928,,3
0_929,929,Shrewsbury St at Daniels,,42.272651,-71.7719181,,0,1_929,,3
0_4630,4630,Boston Trpk from White City,,42.2747261,-71.7509931,,0,1_4630,,3
0_1124,1124,West Boylston St + Brooks St,,42.308749,-71.7988845,,0,1_1124,,3
0_1121,1121,West Boylston St + Randall St,,42.3116529,-71.7978979,,0,1_1121,,3
0_1120,1120,West Boylston St + Assumption,,42.312641,-71.7976506,,0,1_1120,,3
0_3540,3540,Providence St + Shine Pool,,42.2441701,-71.7915,,0,1_3540,,3
0_1118,1118,West Boylston St + Marland Rd,,42.3168864,-71.7964113,,0,1_1118,,3
0_3538,3538,Providence St + Shine Pool,,42.2441,-71.7913798,,0,1_3538,,3
0_1117,1117,West Boylston St + Clyde Rd,,42.3184268,-71.7959828,,0,1_1117,,3
0_3537,3537,Providence St + Curran Ter,,42.2426299,-71.7910501,,0,1_3537,,3
0_1116,1116,West Boylston St + Volkman Rd,,42.320903,-71.7950651,,0,1_1116,,3
0_3536,3536,Lincoln St and Plantation,Comment,42.2970999,-71.7602998,,0,1_Linpla,,3
0_1115,1115,W. Boylston + 829 W.Boylston,,42.3222031,-71.7944987,,0,1_1115,,3
0_3535,3535,Imperial Distributors,Comment,42.228814,-71.7890859,,0,1_ImpD,,3
0_1114,1114,West Boylston St + Vendora Rd,,42.323338,-71.7940492,,0,1_1114,,3
0_3534,3534,Imperial Distributors,Comment,42.2287561,-71.7892329,,0,1_ImpD,,3
0_1113,1113,West Boylston St at Malden,,42.3247229,-71.7932328,,0,1_1113,,3
0_3533,3533,Tobia Boland & Blackstone In,,42.2281669,-71.7867783,,0,1_3533,,3
0_1112,1112,West Boylston St at Reynolds,,42.3256007,-71.7927798,,0,1_1112,,3
0_3532,3532,Tobias Boland+Blackstone River,,42.22809,-71.7868599,,0,1_3532,,3
0_930,930,Shrewsbury St at Aitchison,,42.273288,-71.7705032,,0,1_930,,3
0_1111,1111,West Boylston at Stop & Shop,,42.3272011,-71.7919381,,0,1_1111,,3
0_3531,3531,Tobias Boland + Sam's Club,,42.23056,-71.787,,0,1_3531,,3
0_931,931,Shrewsbury St at Aitchison,,42.273343,-71.7708301,,0,1_931,,3
0_4620,4620,MarketPlace Shrewsbury,Comment,42.2767049,-71.7362581,,0,1_MPSHRW,,3
0_932,932,Shrewsbury St at Daniels,,42.27278,-71.7720209,,0,1_932,,3
0_933,933,Shrewsbury St at Prentice,,42.2713731,-71.7749779,,0,1_933,,3
0_934,934,Shrewsbury St at Imperial,,42.2705929,-71.776583,,0,1_934,,3
0_935,935,Shrewsbury St at Laraia,,42.269735,-71.7783,,0,1_935,,3
0_936,936,Shrewsbury St at Marshall,,42.26879,-71.7801199,,0,1_936,,3
0_4625,4625,Boston Trpk at Harrington Ave,,42.2752431,-71.7448729,,0,1_4625,,3
0_938,938,Shrewsbury St at Columbo Park,,42.2663649,-71.7850272,,0,1_938,,3
0_1119,1119,Quinsigamond Community College,Comment,42.3144846,-71.7970597,,0,1_QuiCC,,3
0_3539,3539,Providence St + Ames St,,42.2421001,-71.79119,,0,1_3539,,3
0_939,939,Shrewsbury St at E. Central,,42.264364,-71.7888099,,0,1_939,,3
0_4640,4640,Boston Trpk at Quinsigamond St,,42.2745599,-71.7525182,,0,1_4640,,3
0_1132,1132,West Boylston St + Huntington,,42.29157,-71.8056201,,0,1_1132,,3
0_9094,9094,Grafton Stop & Shop,Comment,42.2202201,-71.6967401,,0,1_StoSho,,3
0_1131,1131,West Boylston St + Boardman St,,42.2934817,-71.8044543,,0,1_1131,,3
0_1130,1130,Gold Star Blvd + Neponset St,,42.29949,-71.8022901,,0,1_GrDalM,,3
0_9092,9092,Grafton Town Common IN,Comment,42.2059201,-71.6850099,,0,1_GraCmm,,3
0_1129,1129,West Boylston St + Erickson St,,42.30106,-71.8001701,,0,1_1129,,3
0_1128,1128,West Boylston St + Bourne St,,42.3021299,-71.80054,,0,1_1128,,3
0_3548,3548,Heywood + Academy Fields,,42.2482101,-71.7900801,,0,1_3548,,3
0_1127,1127,West Boylston St + Andover St,,42.3029601,-71.8009499,,0,1_1127,,3
0_3547,3547,Heywood St opp Jones St,,42.2485801,-71.78751,,0,1_3547,,3
0_1126,1126,West Boylston St + New Bond St,,42.3046914,-71.8008507,,0,1_1126,,3
0_3546,3546,Heywood St opp Houghton St,,42.24814,-71.7835702,,0,1_3546,,3
0_1125,1125,West Boylston St +  Summerhill,,42.3068585,-71.7998268,,0,1_1125,,3
0_3545,3545,Heywood St opp Samoset Rd.,,42.24948,-71.7802801,,0,1_3545,,3
0_9090,9090,Grafton High School,Comment,42.2111449,-71.6920431,,0,1_GraHS,,3
0_3544,3544,Heywood + Samoset Rd,,42.24939,-71.7801801,,0,1_3544,,3
0_940,940,Shrewsbury St at Hill,,42.2635957,-71.7902863,,0,1_940,,3
0_1123,1123,West Boylston St + Francis St,,42.3099319,-71.7984847,,0,1_1123,,3
0_3543,3543,Heywood + Houghton St,,42.2479,-71.7844898,,0,1_3543,,3
0_1122,1122,West Boylston St + Fales St,,42.3106603,-71.7982514,,0,1_1122,,3
0_3542,3542,Heywood St + Jones St,,42.2484099,-71.78805,,0,1_3542,,3
0_700,700,May St + Underwood St,,42.26416,-71.8378601,,0,1_700,,3
0_942,942,South Ludlow St + Laurier St,,42.2303899,-71.8493501,,0,1_942,,3
0_701,701,May St + Zenith Dr,,42.2658,-71.8396099,,0,1_701,,3
0_944,944,South Ludlow St + Keen St,,42.22839,-71.84889,,0,1_944,,3
0_703,703,May St at Mason,,42.2564159,-71.820683,,0,1_703,,3
0_945,945,South Ludlow St + Moss St,,42.2276399,-71.84872,,0,1_945,,3
0_704,704,May St at Hollywood,,42.2560359,-71.8191915,,0,1_704,,3
0_946,946,South Ludlow St + Moss St,,42.2276599,-71.8485801,,0,1_946,,3
0_705,705,May St at Dewey,,42.256773,-71.8222331,,0,1_705,,3
0_947,947,South Ludlow St + Keen St,,42.2283603,-71.8487575,,0,1_947,,3
0_948,948,South Ludlow St + Clover St,,42.2295601,-71.8489999,,0,1_948,,3
0_949,949,South Ludlow St + Laurier St,,42.2309701,-71.84933,,0,1_949,,3
0_1143,1143,Woodland St at King,,42.2583001,-71.8162559,,0,1_1143,,3
0_1142,1142,Woodland at old fire station,,42.2571367,-71.8171116,,0,1_1142,,3
0_1141,1141,Woodland St at May st,,42.2562433,-71.8179039,,0,1_1141,,3
0_3561,3561,Park Ave opp Russel St,,42.2722739,-71.8146192,,0,1_3561,,3
0_1140,1140,Woodland St at May st,,42.2560453,-71.8181869,,0,1_1140,,3
0_3560,3560,Park Ave + Russell St,,42.2722384,-71.814499,,0,1_3560,,3
0_1139,1139,Woodland at old fire station,,42.2570028,-71.8174452,,0,1_1139,,3
0_3559,3559,Park Ave + Highland St,,42.27023,-71.8163801,,0,1_3559,,3
0_1138,1138,Williamsburg Dr at Mill,,42.257739,-71.8491173,,0,1_1138,,3
0_1137,1137,Williamsburg Dr at 69 Outlook,,42.257556,-71.8532385,,0,1_1137,,3
0_3557,3557,Elm St + West St,,42.2655299,-71.8094201,,0,1_3557,,3
0_1136,1136,26 Williamsburg,,42.2572294,-71.8510545,,0,1_1136,,3
0_1135,1135,Williamsburg Dr at Mill,,42.2578396,-71.849198,,0,1_1135,,3
0_3555,3555,Elm St + Russell St,,42.2661016,-71.8156508,,0,1_3555,,3
0_951,951,Southbridge St + Lafayette St,,42.25306,-71.8075402,,0,1_951,,3
0_1134,1134,West Boylston St + Grove St,,42.28872,-71.80736,,0,1_1134,,3
0_3554,3554,Park Ave and Elm St,,42.2662876,-71.8177111,,0,1_PrkElm,,3
0_952,952,Southbridge St at Hammond,,42.2509079,-71.8089601,,0,1_952,,3
0_1133,1133,West Boylston St + Barnes Ave,,42.2909601,-71.8060699,,0,1_1133,,3
0_3553,3553,Elm St + Russell St,,42.26618,-71.8156801,,0,1_3553,,3
0_953,953,Southbridge St at Gladstone,,42.2471266,-71.8104521,,0,1_953,,3
0_954,954,Southbridge St at Lewis,,42.246163,-71.8103912,,0,1_954,,3
0_955,955,Southbridge St at Colton,,42.2451459,-71.8105329,,0,1_955,,3
0_956,956,Southbridge and Cambridge,Comment,42.24424,-71.810773,,0,1_SbrCam,,3
0_715,715,Maywood St at Beaver Brook,,42.2539911,-71.8305361,,0,1_715,,3
0_957,957,Southbridge St at Riverside,,42.24293,-71.8115512,,0,1_957,,3
0_716,716,Maywood St at Lovell,,42.2544129,-71.8322379,,0,1_716,,3
0_958,958,Southbridge St at Colloge Sq,,42.2417487,-71.8121673,,0,1_958,,3
0_717,717,Maywood St at Beaver Brook,,42.25388,-71.8302112,,0,1_717,,3
0_718,718,Mill St at Gates,,42.2492711,-71.8394061,,0,1_718,,3
0_719,719,Mill St at plaza entr,,42.2501061,-71.8414652,,0,1_719,,3
0_3573,3573,N Main & Canal St IB Millbury,,42.1935955,-71.7611889,,0,1_3573,,3
0_3572,3572,Canal St & Howe IB Millbury,,42.1934306,-71.7590564,,0,1_3572,,3
0_1151,1151,Worcester Airport,Comment,42.2694638,-71.870234,,0,1_WApor,,3
0_3571,3571,Canal and Elm St IB Millbury,,42.1931074,-71.7576345,,0,1_3571,,3
0_3570,3570,Millbury Center,Comment,42.1914998,-71.7595175,,0,1_MilCtr,,3
0_1148,1148,UMASS Medical Center,Comment,42.2757891,-71.7627951,,0,1_UMASS,,3
0_3568,3568,Canal St & Howe OB Millbury,,42.1934664,-71.7591757,,0,1_3568,,3
0_960,960,Southbridge St at Malvern,,42.2354161,-71.8168301,,0,1_960,,3
0_961,961,Southbridge St at Malvern,,42.2355223,-71.8164515,,0,1_961,,3
0_1146,1146,Shoppes at Blackstone Valley,Comment,42.1957857,-71.7770919,,0,1_Shopes,,3
0_720,720,Mill St at Pond bath house,,42.2514561,-71.842578,,0,1_720,,3
0_962,962,Southbridge St at Kendig,,42.2362509,-71.8157315,,0,1_962,,3
0_1145,1145,Walmart Route 146,Comment,42.2340022,-71.790407,,0,1_Walmar,,3
0_721,721,Mill St at Bowling Alley,,42.2534111,-71.8444851,,0,1_721,,3
0_963,963,Southbridge St at Boyden,,42.2372229,-71.8148561,,0,1_963,,3
0_964,964,Southbridge St at College,,42.239433,-71.8133461,,0,1_HCBot,,3
0_723,723,Mill St at Fourth,,42.2567181,-71.8478949,,0,1_723,,3
0_965,965,Southbridge St at Crompton,,42.241768,-71.811996,,0,1_965,,3
0_724,724,Mill St at Second,,42.2555838,-71.8469083,,0,1_724,,3
0_966,966,Southbridge and Cambridge,Comment,42.244535,-71.810518,,0,1_SbrCam,,3
0_725,725,Mill St at Bay State Savgs,,42.2548245,-71.846171,,0,1_725,,3
0_967,967,Southbridge St at Washburn,,42.2460911,-71.8102708,,0,1_967,,3
0_726,726,Mill St at O'Coins,,42.253221,-71.844556,,0,1_726,,3
0_968,968,Southbridge at 539 Southbridge,,42.247236,-71.810168,,0,1_968,,3
0_727,727,Mill St at Pond bath house,,42.2511662,-71.8426795,,0,1_727,,3
0_969,969,Southbridge at 459 Southbridge,,42.2503359,-71.8091601,,0,1_969,,3
0_728,728,Mill St at Plaza entr,,42.250143,-71.8416811,,0,1_728,,3
0_729,729,Mill St at Gates,,42.249231,-71.839596,,0,1_729,,3
0_3101,3101,McGrath Blvd and Mrytle St,,42.2585701,-71.800577,,0,1_3101,,3
0_3585,3585,Blithewood and Oakwood,,42.2356079,-71.7562181,,0,1_3585,,3
0_3100,3100,12 and 20 In Entering Auburn,Comment,42.1734701,-71.8786751,,0,1_I12-20,,3
0_3584,3584,Blithewood and Grafton,,42.236482,-71.752168,,0,1_3584,,3
0_3583,3583,Lakeway Commons,Comment,42.2763298,-71.7472224,,0,1_lakcom,,3
0_3582,3582,Lakeway Commons,Comment,42.2762648,-71.7472897,,0,1_lakcom,,3
0_970,970,Southbridge St at Hammond,,42.2510111,-71.8087929,,0,1_970,,3
0_971,971,Southbridge St + Lafayette St,,42.2524999,-71.80785,,0,1_971,,3
0_730,730,Mill St at 103 Mill,,42.2488294,-71.8357695,,0,1_730,,3
0_972,972,Southbridge St + Quinsigamond,,42.2536799,-71.8070101,,0,1_972,,3
0_1157,1157,Stop & Shop Lincoln Plaza,,42.2940901,-71.7718702,,0,1_1157,,3
0_731,731,Mill St at Sh Buffum,,42.2482781,-71.8347011,,0,1_731,,3
0_1156,1156,Lincoln Plaza,Comment,42.2926122,-71.7741898,,0,1_LiPlz,,3
0_732,732,Mill St at Ball,,42.249295,-71.8379542,,0,1_732,,3
0_733,733,Millbury St at Diamond,,42.2446652,-71.8022544,,0,1_733,,3
0_975,975,Spofford Rd at Broughton,,42.2206909,-71.7999219,,0,1_975,,3
0_734,734,Millbury St at Perry,,42.2428624,-71.8024797,,0,1_734,,3
0_6600,6600,Main St at 742,,42.1720231,-71.8801278,,0,1_6600,,3
0_735,735,Millbury St at Fifth,,42.240918,-71.8016482,,0,1_735,,3
0_977,977,Spofford Rd at Greenwood,,42.2212134,-71.7971747,,0,1_977,,3
0_736,736,Millbury St at Esther,,42.2399811,-71.8006862,,0,1_736,,3
0_978,978,St. Nicholas at Country Club,,42.3033211,-71.775216,,0,1_978,,3
0_979,979,St. Nicholas Ave at Hilda,,42.3044251,-71.7768209,,0,1_STNHil,,3
0_739,739,Millbury St at Burton,,42.2383331,-71.7980479,,0,1_739,,3
0_1176,1176,Millbury St at Ward,,42.2471827,-71.8005594,,0,1_1176,,3
0_1175,1175,Millbury St at Grammont Rd,,42.2373349,-71.794893,,0,1_1175,,3
0_1174,1174,June St + Carlise St,,42.2645999,-71.8329599,,0,1_1174,,3
0_1173,1173,Tatnuck Square,Comment,42.2782799,-71.8532599,,0,1_TatSq,,3
0_3351,3351,Elm St + West St,,42.26553,-71.8088698,,0,1_3351,,3
0_3350,3350,Elm St + Opp Ashland St,,42.2653001,-71.80641,,0,1_3350,,3
0_980,980,St. Nicholas Ave at Onandaga,,42.3058559,-71.7778859,,0,1_980,,3
0_3107,3107,Apricot St at Goddard,Comment,42.2416328,-71.8535428,,0,1_ApGod,,3
0_981,981,St. Nicholas Ave at Squantum,,42.306786,-71.7785932,,0,1_981,,3
0_740,740,Millbury St at Esther,,42.239813,-71.8002979,,0,1_740,,3
0_982,982,191 St. Nicholas,,42.3093929,-71.7805099,,0,1_982,,3
0_1169,1169,Clark St + Teamster Village,,42.3131099,-71.7730898,,0,1_1169,,3
0_741,741,Millbury St at Fifth,,42.2408081,-71.8014261,,0,1_741,,3
0_983,983,St. Nicholas Ave at Clark,,42.3105211,-71.7813428,,0,1_983,,3
0_1168,1168,Clark St + Teamster Village,,42.3130535,-71.7734716,,0,1_1168,,3
0_3104,3104,Mrytle St + Salem St,,42.2590685,-71.8016588,,0,1_3104,,3
0_3588,3588,Blithewood & OPP OAKWOOD LANE,,42.235496,-71.756385,,0,1_3588,,3
0_500,500,Lake Ave + Belmont St,,42.2749899,-71.7583701,,0,1_500,,3
0_742,742,Millbury St at Perry,,42.2430331,-71.8023561,,0,1_742,,3
0_3103,3103,City Hall Franklin St,,42.2611099,-71.7998699,,0,1_CHFran,,3
0_3587,3587,Blithewood & OPP HICKORY HILL,,42.2358549,-71.7613408,,0,1_3587,,3
0_501,501,Lincoln Park Towers,Comment,42.27265,-71.7589699,,0,1_LinTow,,3
0_743,743,Millbury St at Harlem,,42.2465051,-71.8010049,,0,1_743,,3
0_985,985,St. Nicholas Ave at Ontario,,42.30816,-71.7796029,,0,1_985,,3
0_3102,3102,Waverly St + Coral St,,42.2564799,-71.7915799,,0,1_3102,,3
0_3586,3586,Blithewood and HICKORY HILL,,42.2360081,-71.7612489,,0,1_3586,,3
0_502,502,Lake Ave + Hamilton St,,42.26044,-71.7537,,0,1_502,,3
0_986,986,St. Nicholas Ave at Clark,,42.310473,-71.7815031,,0,1_986,,3
0_503,503,Lake Ave + Nonquit St,,42.26189,-71.7543001,,0,1_503,,3
0_745,745,Crompton Park,Comment,42.2498873,-71.8007091,,0,1_CrPark,,3
0_987,987,194 St. Nicholas,,42.3093929,-71.7807,,0,1_987,,3
0_504,504,Lake Ave + Lake Park,,42.2619701,-71.7539699,,0,1_504,,3
0_988,988,St. Nicholas Ave at Ontario,,42.3083111,-71.779881,,0,1_988,,3
0_505,505,Lake Ave + Othello Rd,,42.2641508,-71.7545423,,0,1_505,,3
0_989,989,St. Nicholas Ave at Squantum,,42.3068499,-71.7787761,,0,1_989,,3
0_506,506,Lake Ave + Anna St,,42.2664335,-71.7552556,,0,1_506,,3
0_748,748,Millbury St at Diamond,,42.244741,-71.8021181,,0,1_748,,3
0_507,507,Lake Ave + Lakeview St,,42.2684473,-71.755694,,0,1_507,,3
0_509,509,Lake Ave + Wigwam Ave,,42.2720399,-71.7591399,,0,1_509,,3
0_1187,1187,Spofford Rd at Broughton,,42.2209739,-71.7995071,,0,1_1187,,3
0_2034,2034,Fisherville / Cumberland,Comment,42.1766801,-71.68133,,0,1_FshCmb,,3
0_2033,2033,Fisherville / Cumberland,Comment,42.17653,-71.6804601,,0,1_FshCmb,,3
0_1185,1185,Coes Pond Village,Comment,42.2523861,-71.8497226,,0,1_CoPdVi,,3
0_2032,2032,Shaw's Job Lot Plaza,Comment,42.1258501,-71.64796,,0,1_ShwPlz,,3
0_1184,1184,Outlook Dr at  23 Outlook,,42.2571927,-71.8508736,,0,1_1184,,3
0_2031,2031,Shaw's Job Lot Plaza,Comment,42.12581,-71.64784,,0,1_ShwPlz,,3
0_2030,2030,Tri-County Medical Center,Comment,42.12609,-71.6415099,,0,1_TriMed,,3
0_1182,1182,Main St + Fed Court House,,42.2608199,-71.80386,,0,1_1182,,3
0_1181,1181,Rice Square,Comment,42.2516649,-71.7822127,,0,1_RiceS,,3
0_1180,1180,Grafton St at Jolma,,42.245281,-71.7589402,,0,1_1180,,3
0_990,990,St. Nicholas Ave at Onandaga,,42.3056729,-71.7778949,,0,1_990,,3
0_991,991,St. Nicholas Ave at Hilda,,42.3044099,-71.7769482,,0,1_STNHil,,3
0_2029,2029,Tri-County Medical Center,Comment,42.12609,-71.6415099,,0,1_TriMed,,3
0_750,750,Mountain East + Burncoat St,,42.3237499,-71.7920502,,0,1_750,,3
0_992,992,St. Nicholas at 5 St. Nicholas,,42.3032811,-71.775303,,0,1_992,,3
0_751,751,Mountain St. East + Mosque,,42.3150799,-71.7728598,,0,1_751,,3
0_993,993,Stafford St + Webster Sq,,42.2434199,-71.8381901,,0,1_993,,3
0_510,510,Lake Ave + Hamilton St,,42.2604201,-71.7540398,,0,1_510,,3
0_752,752,Mountain East + 107 Mountain,,42.32034,-71.78445,,0,1_752,,3
0_994,994,Stafford St + Young St,,42.2420401,-71.8401299,,0,1_994,,3
0_1179,1179,Grafton St at Monteforte,,42.2393679,-71.7531859,,0,1_1179,,3
0_511,511,Lake Ave + Othello Rd,,42.26467,-71.7548099,,0,1_511,,3
0_753,753,Mountain St. West at Malden,,42.3238175,-71.7945802,,0,1_753,,3
0_995,995,Webster Square Plaza,Comment,42.2408867,-71.8416037,,0,1_WebSq,,3
0_1178,1178,Millbury St at Ward,,42.2472157,-71.8006573,,0,1_1178,,3
0_3598,3598,Granite St Opp Wabash Ave,,42.24749,-71.7900299,,0,1_3598,,3
0_512,512,Lake Ave + Anna St,,42.2663229,-71.755461,,0,1_512,,3
0_996,996,Stafford St + Curtis PKWY,,42.2405669,-71.8420725,,0,1_996,,3
0_1177,1177,Millbury St at Harlem,,42.2462117,-71.8012745,,0,1_1177,,3
0_3597,3597,Granite St + Winthrop St,,42.24766,-71.7902402,,0,1_3597,,3
0_513,513,Lake Ave + Lakeview St,,42.2681501,-71.75584,,0,1_513,,3
0_997,997,Stafford St + Varnum St,,42.2389501,-71.84472,,0,1_997,,3
0_515,515,Lancaster St + Dix St,,42.2694199,-71.8032399,,0,1_515,,3
0_999,999,Stafford St + Henshaw St,,42.2374199,-71.8472501,,0,1_999,,3
0_516,516,Lincoln St at Old Lincoln 1,,42.272263,-71.7985101,,0,1_516,,3
0_518,518,Lincoln St at old Lincoln 2,,42.2737101,-71.7975309,,0,1_518,,3
0_519,519,Lincoln St at Catherine,,42.2764429,-71.795323,,0,1_519,,3
0_1190,1190,Brooks St and Pullman St,,42.3208515,-71.8002127,,0,1_1190,,3
0_1198,1198,Mountain St East + Briar Ln,,42.31791,-71.7755601,,0,1_1198,,3
0_1197,1197,Mountain St East + Mosque,,42.3152184,-71.7728519,,0,1_1197,,3
0_1196,1196,Tacoma St + New Vista Ln,,42.30647,-71.7723999,,0,1_1196,,3
0_1195,1195,Tacoma St + 57 Tacoma St,,42.3043499,-71.7672799,,0,1_1195,,3
0_1194,1194,E Mountain E. + Burncoat St,,42.3235684,-71.7922445,,0,1_1194,,3
0_1192,1192,Summer St at 51,,42.2693739,-71.7968463,,0,1_1192,,3
0_1191,1191,Price Chopper Pulman St,Comment,42.3238489,-71.7978698,,0,1_PriChp,,3
0_520,520,Lincoln St at Foresdale,,42.2776829,-71.7945052,,0,1_520,,3
0_521,521,Lincoln St at Forbes,,42.279368,-71.7935581,,0,1_521,,3
0_763,763,Price Chopper Pulman St,,42.3245881,-71.7972061,,0,1_PriChp,,3
0_522,522,Lincoln St at Greenhill,,42.281568,-71.7926529,,0,1_522,,3
0_764,764,Mountain St. West at Malden,,42.3237188,-71.7945762,,0,1_764,,3
0_523,523,Lincoln St at McKinley,,42.2831179,-71.7920479,,0,1_523,,3
0_525,525,Lincoln and Burncoat,Comment,42.2860659,-71.7907931,,0,1_LiBct,,3
0_526,526,Lincoln St at BucKingham,,42.2874809,-71.7891799,,0,1_526,,3
0_527,527,Lincoln St at Gorham,,42.2884199,-71.7878129,,0,1_527,,3
0_528,528,Lincoln St at Wakefield,,42.289381,-71.786421,,0,1_528,,3
0_529,529,Lincoln St at Hanover Ins,,42.291328,-71.7821778,,0,1_529,,3
0_7501,7501,Entering Leicester,,42.2558158,-71.9546219,,0,1_7501,,3
0_3144,3144,Worcester State University,,42.2673229,-71.8394728,,0,1_WSU,,3
0_530,530,Lincoln St at Marsh,,42.2920829,-71.7802059,,0,1_530,,3
0_531,531,Lincoln St at Trinity,,42.2929501,-71.7783002,,0,1_531,,3
0_532,532,Lincoln St at lincoln Plaza,Comment,42.2939987,-71.7758379,,0,1_LiLiP,,3
0_533,533,Lincoln St + Mcdonalds,,42.29525,-71.77271,,0,1_533,,3
0_775,775,Mower St at Pleasant 2,,42.27937,-71.8663077,,0,1_775,,3
0_534,534,Lincoln St at Tyler Prentice,,42.29582,-71.7709002,,0,1_534,,3
0_1199,1199,Lincoln +  Opp 640 Lincoln St,,42.2976301,-71.7646199,,0,1_1199,,3
0_535,535,Lincoln St + Pasadena Pkwy,,42.2964701,-71.7694199,,0,1_535,,3
0_536,536,Lincoln St + Benson Ave,,42.2975299,-71.7675401,,0,1_536,,3
0_537,537,Lincoln St + Boylston St,,42.2975601,-71.7677899,,0,1_537,,3
0_538,538,Lincoln St + Pasadena Pkwy,,42.2967199,-71.7691199,,0,1_538,,3
0_539,539,Lincoln + McDonalds,,42.2953999,-71.7726201,,0,1_539,,3
0_7510,7510,Main St at Auburn St,,42.240211,-71.8806451,,0,1_7510,,3
0_3153,3153,Highland + Lancaster St,,42.2713299,-71.8034698,,0,1_3153,,3
0_540,540,Lincoln St at lincoln Plaza,Comment,42.2946199,-71.77503,,0,1_LiLiP,,3
0_541,541,Lincoln Plaza,,42.2931115,-71.7781982,,0,1_LiPlz,,3
0_300,300,Grafton St at Dana,,42.250526,-71.7735549,,0,1_300,,3
0_542,542,Lincoln St at Beverly,,42.2922411,-71.7801112,,0,1_542,,3
0_301,301,Grafton St at Delmont,,42.2502249,-71.7753109,,0,1_301,,3
0_3149,3149,Front St + Commercial St,,42.2627594,-71.8002874,,0,1_3149,,3
0_543,543,Lincoln St at Hanover Ins,,42.291606,-71.781955,,0,1_543,,3
0_785,785,Plantation + Natural History,,42.2902165,-71.7603122,,0,1_785,,3
0_302,302,Grafton St at Fairmont,,42.2510509,-71.778561,,0,1_302,,3
0_544,544,Lincoln St at Oran,,42.2893249,-71.7867401,,0,1_544,,3
0_786,786,North Lake Ave and North Lake,,42.278096,-71.7592098,,0,1_786,,3
0_303,303,Grafton St at Rugby,,42.2510064,-71.779714,,0,1_303,,3
0_787,787,Outlook Dr at Rental Office,,42.2574161,-71.852631,,0,1_787,,3
0_304,304,Billings Square,Comment,42.2560199,-71.7856801,,0,1_BilSq,,3
0_546,546,Lincoln St at Frothingham,,42.287553,-71.7892829,,0,1_546,,3
0_788,788,Outlook Dr at  57 Outlook,,42.2579409,-71.8519548,,0,1_788,,3
0_305,305,Grafton St + Fay St,,42.2562016,-71.7876305,,0,1_305,,3
0_547,547,Lincoln and Burncoat,Comment,42.2856781,-71.7911179,,0,1_LiBct,,3
0_789,789,Park Ave + Oberlin St,,42.2561599,-71.8241,,0,1_789,,3
0_548,548,Lincoln St at Harlow,,42.2830079,-71.7921909,,0,1_548,,3
0_549,549,Lincoln St and Perkins St,,42.2789149,-71.7938681,,0,1_549,,3
0_309,309,Grafton St at Blithewood,,42.236818,-71.751811,,0,1_309,,3
