Origin,Destination,Date range: 2024-08-01 - 2024-08-28 Time range: 04:00 - 06:00 Trips,Date range: 2024-08-01 - 2024-08-28 Time range: 04:00 - 06:00 Percent,Date range: 2024-08-01 - 2024-08-28 Time range: 06:00 - 09:00 Trips,Date range: 2024-08-01 - 2024-08-28 Time range: 06:00 - 09:00 Percent,Date range: 2024-08-01 - 2024-08-28 Time range: 09:00 - 15:00 Trips,Date range: 2024-08-01 - 2024-08-28 Time range: 09:00 - 15:00 Percent,Date range: 2024-08-01 - 2024-08-28 Time range: 15:00 - 18:00 Trips,Date range: 2024-08-01 - 2024-08-28 Time range: 15:00 - 18:00 Percent,Date range: 2024-08-01 - 2024-08-28 Time range: 18:00 - 22:00 Trips,Date range: 2024-08-01 - 2024-08-28 Time range: 18:00 - 22:00 Percent,Date range: 2024-08-01 - 2024-08-28 Time range: 22:00 - 00:00 Trips,Date range: 2024-08-01 - 2024-08-28 Time range: 22:00 - 00:00 Percent
662;673_400-800m,1133;1154_400-800m,0,0,0,0,2,0,1,0,2,0.001,0,0
662;673_400-800m,1130;1159;1160_0-400m,1,0.003,1,0,4,0.001,2,0,1,0,0,0
662;673_400-800m,1130;1159;1160_400-800m,0,0,0,0,0,0,0,0,0,0,0,0
662;673_400-800m,345;347_0-400m,1,0.003,3,0.001,19,0.002,15,0.003,6,0.002,2,0.002
662;673_400-800m,345;347_400-800m,0,0,11,0.004,30,0.004,13,0.003,23,0.006,8,0.01
662;673_400-800m,344;348_0-400m,0,0,2,0.001,4,0.001,4,0.001,5,0.001,4,0.005
662;673_400-800m,344;348_400-800m,0,0,3,0.001,11,0.001,12,0.003,8,0.002,2,0.002
662;673_400-800m,1140;1148_0-400m,0,0,3,0.001,6,0.001,8,0.002,6,0.002,1,0.001
662;673_400-800m,1140;1148_400-800m,1,0.003,0,0,2,0,1,0,5,0.001,0,0
662;673_400-800m,1127;1161_0-400m,0,0,0,0,0,0,2,0,1,0,1,0.001
662;673_400-800m,1127;1161_400-800m,0,0,0,0,0,0,0,0,0,0,0,0
662;673_400-800m,1855_0-400m,0,0,0,0,0,0,2,0,0,0,0,0
662;673_400-800m,1855_400-800m,0,0,0,0,1,0,1,0,1,0,0,0
662;673_400-800m,187;204_0-400m,0,0,3,0.001,7,0.001,6,0.001,4,0.001,2,0.002
662;673_400-800m,187;204_400-800m,0,0,2,0.001,8,0.001,3,0.001,1,0,2,0.002
662;673_400-800m,661;674_0-400m,0,0,0,0,2,0,2,0,2,0.001,1,0.001
662;673_400-800m,661;674_400-800m,0,0,0,0,2,0,1,0,2,0.001,0,0
662;673_400-800m,184;207_0-400m,0,0,9,0.003,10,0.001,7,0.002,9,0.002,0,0
662;673_400-800m,184;207_400-800m,0,0,2,0.001,4,0.001,0,0,4,0.001,0,0
662;673_400-800m,657;678_0-400m,0,0,3,0.001,11,0.001,7,0.002,7,0.002,0,0
662;673_400-800m,657;678_400-800m,0,0,0,0,1,0,0,0,0,0,0,0
662;673_400-800m,656;679_0-400m,1,0.003,2,0.001,5,0.001,9,0.002,11,0.003,1,0.001
662;673_400-800m,656;679_400-800m,0,0,0,0,2,0,0,0,0,0,0,0
662;673_400-800m,1383;1461;1384_0-400m,4,0.012,9,0.003,24,0.003,15,0.003,13,0.003,7,0.009
662;673_400-800m,1383;1461;1384_400-800m,1,0.003,6,0.002,29,0.004,26,0.006,20,0.005,3,0.004
662;673_400-800m,665;670_0-400m,0,0,7,0.003,24,0.003,11,0.002,9,0.002,1,0.001
662;673_400-800m,665;670_400-800m,0,0,4,0.001,18,0.002,10,0.002,16,0.004,2,0.002
662;673_400-800m,659;676;675_0-400m,0,0,2,0.001,8,0.001,6,0.001,5,0.001,2,0.002
662;673_400-800m,659;676;675_400-800m,0,0,1,0,6,0.001,1,0,1,0,1,0.001
662;673_400-800m,664;671_0-400m,1,0.003,4,0.001,26,0.003,18,0.004,10,0.003,0,0
662;673_400-800m,664;671_400-800m,4,0.012,8,0.003,32,0.004,25,0.005,16,0.004,4,0.005
662;673_400-800m,185;206_0-400m,0,0,4,0.001,18,0.002,9,0.002,0,0,0,0
662;673_400-800m,185;206_400-800m,0,0,4,0.001,6,0.001,1,0,1,0,1,0.001
662;673_400-800m,662;673_0-400m,1,0.003,10,0.004,67,0.009,33,0.007,27,0.007,7,0.009
662;673_400-800m,662;673_400-800m,2,0.006,12,0.004,84,0.011,41,0.009,22,0.006,13,0.016
662;673_400-800m,1385;1459_0-400m,1,0.003,10,0.004,44,0.006,18,0.004,18,0.005,3,0.004
662;673_400-800m,1385;1459_400-800m,1,0.003,0,0,13,0.002,2,0,7,0.002,0,0
662;673_400-800m,658;677_0-400m,0,0,1,0,6,0.001,3,0.001,3,0.001,0,0
662;673_400-800m,658;677_400-800m,0,0,0,0,1,0,0,0,0,0,0,0
662;673_400-800m,663;672_0-400m,1,0.003,12,0.004,46,0.006,29,0.006,16,0.004,3,0.004
662;673_400-800m,663;672_400-800m,0,0,4,0.001,20,0.003,13,0.003,12,0.003,3,0.004
662;673_400-800m,183;209_0-400m,0,0,7,0.003,13,0.002,7,0.002,2,0.001,1,0.001
662;673_400-800m,183;209_400-800m,0,0,0,0,5,0.001,4,0.001,0,0,1,0.001
662;673_400-800m,186;205_0-400m,0,0,4,0.001,9,0.001,4,0.001,2,0.001,3,0.004
662;673_400-800m,186;205_400-800m,0,0,0,0,2,0,1,0,0,0,0,0
662;673_400-800m,188;203_0-400m,1,0.003,1,0,36,0.005,12,0.003,12,0.003,4,0.005
662;673_400-800m,188;203_400-800m,1,0.003,14,0.005,59,0.007,24,0.005,30,0.008,3,0.004
662;673_400-800m,388;823_0-400m,4,0.012,10,0.004,47,0.006,26,0.006,19,0.005,0,0
662;673_400-800m,388;823_400-800m,3,0.009,8,0.003,7,0.001,3,0.001,5,0.001,0,0
662;673_400-800m,1386;95_0-400m,0,0,13,0.005,31,0.004,25,0.005,14,0.004,3,0.004
662;673_400-800m,1386;95_400-800m,0,0,2,0.001,7,0.001,3,0.001,5,0.001,0,0
662;673_400-800m,Orange_0-400m,3,0.009,11,0.004,88,0.011,50,0.011,31,0.008,12,0.015
662;673_400-800m,Blue_0-400m,0,0,4,0.001,15,0.002,10,0.002,4,0.001,0,0
662;673_400-800m,Green_0-400m,0,0,2,0.001,20,0.003,16,0.004,11,0.003,4,0.005
662;673_400-800m,Orange_400-800m,1,0.003,2,0.001,19,0.002,23,0.005,10,0.003,2,0.002
662;673_400-800m,Blue_400-800m,0,0,6,0.002,16,0.002,10,0.002,7,0.002,2,0.002
662;673_400-800m,Green_400-800m,0,0,8,0.003,28,0.004,9,0.002,7,0.002,2,0.002
662;673_400-800m,External,67,0.204,677,0.249,2388,0.303,1489,0.327,1278,0.326,264,0.329
1385;1459_0-400m,415;448_0-400m,0,0,5,0.002,21,0.003,8,0.002,10,0.003,4,0.005
1385;1459_0-400m,415;448_400-800m,0,0,2,0.001,8,0.001,5,0.001,2,0.001,2,0.002
1385;1459_0-400m,408;455_0-400m,2,0.006,9,0.003,8,0.001,7,0.002,9,0.002,1,0.001
1385;1459_0-400m,408;455_400-800m,0,0,0,0,5,0.001,5,0.001,2,0.001,0,0
1385;1459_0-400m,412;451_0-400m,1,0.003,3,0.001,13,0.002,10,0.002,7,0.002,1,0.001
1385;1459_0-400m,412;451_400-800m,1,0.003,1,0,10,0.001,10,0.002,9,0.002,3,0.004
1385;1459_0-400m,416;447_0-400m,1,0.003,3,0.001,25,0.003,15,0.003,8,0.002,3,0.004
1385;1459_0-400m,416;447_400-800m,0,0,13,0.005,37,0.005,13,0.003,4,0.001,2,0.002
1385;1459_0-400m,410;452_0-400m,0,0,5,0.002,26,0.003,4,0.001,3,0.001,1,0.001
1385;1459_0-400m,410;452_400-800m,0,0,1,0,16,0.002,5,0.001,5,0.001,0,0
1385;1459_0-400m,414;449_0-400m,1,0.003,3,0.001,10,0.001,12,0.003,10,0.003,4,0.005
1385;1459_0-400m,414;449_400-800m,0,0,5,0.002,12,0.002,4,0.001,9,0.002,2,0.002
1385;1459_0-400m,407;456_0-400m,1,0.003,0,0,5,0.001,1,0,3,0.001,2,0.002
1385;1459_0-400m,407;456_400-800m,0,0,1,0,14,0.002,3,0.001,1,0,2,0.002
1385;1459_0-400m,413;450_0-400m,1,0.003,8,0.003,19,0.002,10,0.002,11,0.003,4,0.005
1385;1459_0-400m,413;450_400-800m,0,0,2,0.001,14,0.002,11,0.002,10,0.003,7,0.009
1385;1459_0-400m,419;444;420_0-400m,5,0.015,10,0.004,64,0.008,39,0.009,34,0.009,5,0.006
1385;1459_0-400m,419;444;420_400-800m,0,0,2,0.001,22,0.003,14,0.003,9,0.002,2,0.002
1385;1459_0-400m,417;445_0-400m,5,0.015,6,0.002,24,0.003,9,0.002,7,0.002,5,0.006
1385;1459_0-400m,417;445_400-800m,0,0,4,0.001,31,0.004,12,0.003,8,0.002,2,0.002
1385;1459_0-400m,405;457_0-400m,0,0,5,0.002,26,0.003,16,0.004,12,0.003,2,0.002
1385;1459_0-400m,405;457_400-800m,0,0,1,0,3,0,0,0,0,0,0,0
1385;1459_0-400m,404;459_0-400m,0,0,6,0.002,24,0.003,15,0.003,13,0.003,3,0.004
1385;1459_0-400m,404;459_400-800m,1,0.003,4,0.001,34,0.004,25,0.005,12,0.003,2,0.002
1385;1459_0-400m,421;442_0-400m,2,0.006,20,0.007,104,0.013,48,0.011,34,0.009,5,0.006
1385;1459_0-400m,421;442_400-800m,2,0.006,15,0.006,48,0.006,21,0.005,12,0.003,6,0.007
1385;1459_0-400m,196;24;1508_0-400m,0,0,39,0.014,161,0.02,71,0.016,52,0.013,11,0.014
1385;1459_0-400m,196;24;1508_400-800m,1,0.003,10,0.004,29,0.004,13,0.003,13,0.003,4,0.005
1385;1459_0-400m,409;453_0-400m,1,0.003,3,0.001,6,0.001,4,0.001,6,0.002,0,0
1385;1459_0-400m,409;453_400-800m,0,0,3,0.001,7,0.001,4,0.001,3,0.001,3,0.004
1385;1459_0-400m,1503_0-400m,5,0.015,21,0.008,142,0.018,66,0.015,55,0.014,20,0.025
1385;1459_0-400m,1503_400-800m,1,0.003,0,0,19,0.002,5,0.001,3,0.001,4,0.005
1385;1459_0-400m,1125;1163;1162_0-400m,0,0,1,0,6,0.001,2,0,1,0,1,0.001
1385;1459_0-400m,1125;1163;1162_400-800m,0,0,0,0,2,0,0,0,0,0,0,0
1385;1459_0-400m,1134;1153_0-400m,0,0,0,0,2,0,0,0,0,0,0,0
1385;1459_0-400m,1134;1153_400-800m,0,0,2,0.001,3,0,2,0,0,0,0,0
1385;1459_0-400m,21;28;1612_0-400m,1,0.003,27,0.01,92,0.012,66,0.015,40,0.01,12,0.015
1385;1459_0-400m,21;28;1612_400-800m,0,0,8,0.003,95,0.012,53,0.012,36,0.009,11,0.014
1385;1459_0-400m,1131;1158_0-400m,0,0,2,0.001,10,0.001,3,0.001,4,0.001,3,0.004
1385;1459_0-400m,1131;1158_400-800m,0,0,0,0,2,0,4,0.001,0,0,1,0.001
1385;1459_0-400m,1135;1152_0-400m,0,0,0,0,7,0.001,5,0.001,6,0.002,2,0.002
1385;1459_0-400m,1135;1152_400-800m,0,0,0,0,1,0,2,0,2,0.001,0,0
1385;1459_0-400m,584;604_0-400m,1,0.003,0,0,13,0.002,14,0.003,5,0.001,1,0.001
1385;1459_0-400m,584;604_400-800m,0,0,2,0.001,9,0.001,8,0.002,3,0.001,4,0.005
1385;1459_0-400m,1139;1149_0-400m,0,0,3,0.001,12,0.002,7,0.002,8,0.002,1,0.001
1385;1459_0-400m,1139;1149_400-800m,0,0,0,0,2,0,2,0,0,0,1,0.001
1385;1459_0-400m,1138;1150;1137_0-400m,1,0.003,6,0.002,20,0.003,10,0.002,8,0.002,1,0.001
1385;1459_0-400m,1138;1150;1137_400-800m,0,0,0,0,1,0,1,0,1,0,0,0
1385;1459_0-400m,1124;1164_0-400m,0,0,0,0,9,0.001,4,0.001,4,0.001,2,0.002
1385;1459_0-400m,1124;1164_400-800m,0,0,1,0,31,0.004,10,0.002,5,0.001,0,0
1385;1459_0-400m,343;349_0-400m,0,0,6,0.002,26,0.003,8,0.002,14,0.004,0,0
1385;1459_0-400m,343;349_400-800m,2,0.006,2,0.001,8,0.001,3,0.001,1,0,0,0
1385;1459_0-400m,1136;1151_0-400m,0,0,1,0,4,0.001,3,0.001,3,0.001,1,0.001
1385;1459_0-400m,1136;1151_400-800m,0,0,0,0,3,0,4,0.001,1,0,0,0
1385;1459_0-400m,342;350_0-400m,1,0.003,2,0.001,25,0.003,14,0.003,16,0.004,3,0.004
1385;1459_0-400m,342;350_400-800m,0,0,0,0,4,0.001,2,0,1,0,0,0
1385;1459_0-400m,1141;1147_0-400m,0,0,3,0.001,10,0.001,5,0.001,4,0.001,4,0.005
1385;1459_0-400m,1141;1147_400-800m,0,0,0,0,1,0,0,0,0,0,0,0
1385;1459_0-400m,1132;1155;1156_0-400m,0,0,1,0,5,0.001,4,0.001,2,0.001,1,0.001
1385;1459_0-400m,1132;1155;1156_400-800m,0,0,0,0,6,0.001,2,0,1,0,1,0.001
1385;1459_0-400m,1133;1154_0-400m,0,0,1,0,8,0.001,1,0,2,0.001,1,0.001
1385;1459_0-400m,1133;1154_400-800m,0,0,1,0,1,0,1,0,4,0.001,0,0
1385;1459_0-400m,1130;1159;1160_0-400m,2,0.006,2,0.001,13,0.002,3,0.001,6,0.002,0,0
1385;1459_0-400m,1130;1159;1160_400-800m,0,0,0,0,0,0,1,0,1,0,0,0
1385;1459_0-400m,345;347_0-400m,0,0,6,0.002,49,0.006,25,0.005,26,0.007,5,0.006
1385;1459_0-400m,345;347_400-800m,0,0,30,0.011,69,0.009,34,0.007,45,0.011,21,0.026
1385;1459_0-400m,344;348_0-400m,1,0.003,14,0.005,23,0.003,10,0.002,5,0.001,2,0.002
1385;1459_0-400m,344;348_400-800m,0,0,13,0.005,35,0.004,24,0.005,10,0.003,2,0.002
1385;1459_0-400m,1140;1148_0-400m,0,0,5,0.002,7,0.001,14,0.003,8,0.002,3,0.004
1385;1459_0-400m,1140;1148_400-800m,0,0,3,0.001,7,0.001,4,0.001,3,0.001,2,0.002
1385;1459_0-400m,1127;1161_0-400m,1,0.003,1,0,12,0.002,1,0,8,0.002,0,0
1385;1459_0-400m,1127;1161_400-800m,0,0,0,0,1,0,1,0,0,0,0,0
1385;1459_0-400m,1855_0-400m,0,0,0,0,1,0,1,0,3,0.001,0,0
1385;1459_0-400m,1855_400-800m,0,0,1,0,2,0,1,0,1,0,0,0
1385;1459_0-400m,187;204_0-400m,0,0,3,0.001,19,0.002,16,0.004,8,0.002,3,0.004
1385;1459_0-400m,187;204_400-800m,0,0,1,0,7,0.001,3,0.001,5,0.001,1,0.001
1385;1459_0-400m,661;674_0-400m,0,0,3,0.001,9,0.001,8,0.002,7,0.002,0,0
1385;1459_0-400m,661;674_400-800m,0,0,0,0,5,0.001,4,0.001,1,0,1,0.001
1385;1459_0-400m,184;207_0-400m,0,0,3,0.001,8,0.001,12,0.003,8,0.002,2,0.002
1385;1459_0-400m,184;207_400-800m,1,0.003,2,0.001,20,0.003,15,0.003,16,0.004,0,0
1385;1459_0-400m,657;678_0-400m,1,0.003,4,0.001,20,0.003,17,0.004,4,0.001,1,0.001
1385;1459_0-400m,657;678_400-800m,0,0,0,0,1,0,0,0,0,0,0,0
1385;1459_0-400m,656;679_0-400m,0,0,4,0.001,23,0.003,13,0.003,4,0.001,0,0
1385;1459_0-400m,656;679_400-800m,0,0,0,0,2,0,2,0,1,0,0,0
1385;1459_0-400m,1383;1461;1384_0-400m,4,0.012,31,0.011,119,0.015,42,0.009,32,0.008,7,0.009
1385;1459_0-400m,1383;1461;1384_400-800m,1,0.003,7,0.003,27,0.003,10,0.002,6,0.002,4,0.005
1385;1459_0-400m,665;670_0-400m,0,0,18,0.007,36,0.005,24,0.005,13,0.003,8,0.01
1385;1459_0-400m,665;670_400-800m,0,0,2,0.001,10,0.001,6,0.001,5,0.001,0,0
1385;1459_0-400m,659;676;675_0-400m,1,0.003,2,0.001,16,0.002,12,0.003,6,0.002,1,0.001
1385;1459_0-400m,659;676;675_400-800m,0,0,2,0.001,11,0.001,5,0.001,5,0.001,0,0
1385;1459_0-400m,664;671_0-400m,0,0,10,0.004,42,0.005,28,0.006,24,0.006,11,0.014
1385;1459_0-400m,664;671_400-800m,0,0,5,0.002,35,0.004,27,0.006,23,0.006,3,0.004
1385;1459_0-400m,185;206_0-400m,3,0.009,7,0.003,19,0.002,13,0.003,6,0.002,3,0.004
1385;1459_0-400m,185;206_400-800m,0,0,2,0.001,11,0.001,3,0.001,0,0,0,0
1385;1459_0-400m,662;673_0-400m,2,0.006,26,0.01,71,0.009,41,0.009,33,0.008,9,0.011
1385;1459_0-400m,662;673_400-800m,0,0,12,0.004,55,0.007,21,0.005,13,0.003,3,0.004
1385;1459_0-400m,1385;1459_0-400m,5,0.015,55,0.02,201,0.026,83,0.018,46,0.012,20,0.025
1385;1459_0-400m,1385;1459_400-800m,1,0.003,5,0.002,14,0.002,7,0.002,6,0.002,1,0.001
1385;1459_0-400m,658;677_0-400m,0,0,3,0.001,13,0.002,6,0.001,6,0.002,0,0
1385;1459_0-400m,658;677_400-800m,0,0,0,0,2,0,0,0,0,0,0,0
1385;1459_0-400m,663;672_0-400m,0,0,10,0.004,61,0.008,34,0.007,22,0.006,3,0.004
1385;1459_0-400m,663;672_400-800m,0,0,5,0.002,20,0.003,8,0.002,9,0.002,1,0.001
1385;1459_0-400m,183;209_0-400m,1,0.003,8,0.003,34,0.004,14,0.003,4,0.001,3,0.004
1385;1459_0-400m,183;209_400-800m,0,0,5,0.002,11,0.001,6,0.001,2,0.001,1,0.001
1385;1459_0-400m,186;205_0-400m,0,0,5,0.002,20,0.003,13,0.003,10,0.003,1,0.001
1385;1459_0-400m,186;205_400-800m,0,0,0,0,3,0,1,0,0,0,0,0
1385;1459_0-400m,188;203_0-400m,1,0.003,8,0.003,50,0.006,30,0.007,21,0.005,1,0.001
1385;1459_0-400m,188;203_400-800m,5,0.015,14,0.005,35,0.004,22,0.005,14,0.004,3,0.004
1385;1459_0-400m,388;823_0-400m,3,0.009,12,0.004,97,0.012,57,0.013,26,0.007,5,0.006
1385;1459_0-400m,388;823_400-800m,1,0.003,3,0.001,14,0.002,6,0.001,8,0.002,4,0.005
1385;1459_0-400m,1386;95_0-400m,5,0.015,63,0.023,183,0.023,81,0.018,58,0.015,17,0.021
1385;1459_0-400m,1386;95_400-800m,0,0,12,0.004,45,0.006,20,0.004,13,0.003,2,0.002
1385;1459_0-400m,Orange_0-400m,6,0.018,48,0.018,205,0.026,144,0.032,76,0.019,22,0.027
1385;1459_0-400m,Blue_0-400m,0,0,8,0.003,37,0.005,21,0.005,7,0.002,1,0.001
1385;1459_0-400m,Green_0-400m,1,0.003,18,0.007,59,0.007,33,0.007,27,0.007,9,0.011
1385;1459_0-400m,Orange_400-800m,1,0.003,10,0.004,66,0.008,52,0.011,26,0.007,6,0.007
1385;1459_0-400m,Blue_400-800m,2,0.006,12,0.004,47,0.006,27,0.006,26,0.007,3,0.004
1385;1459_0-400m,Green_400-800m,2,0.006,13,0.005,45,0.006,46,0.01,15,0.004,4,0.005
1385;1459_0-400m,External,97,0.295,1037,0.381,5613,0.713,3648,0.802,2369,0.605,668,0.831
1385;1459_400-800m,415;448_0-400m,0,0,1,0,3,0,0,0,4,0.001,0,0
1385;1459_400-800m,415;448_400-800m,0,0,0,0,4,0.001,1,0,2,0.001,0,0
1385;1459_400-800m,408;455_0-400m,0,0,2,0.001,3,0,0,0,3,0.001,2,0.002
1385;1459_400-800m,408;455_400-800m,0,0,1,0,0,0,0,0,0,0,1,0.001
1385;1459_400-800m,412;451_0-400m,0,0,2,0.001,2,0,3,0.001,0,0,0,0
1385;1459_400-800m,412;451_400-800m,0,0,0,0,4,0.001,1,0,1,0,0,0
1385;1459_400-800m,416;447_0-400m,0,0,0,0,3,0,2,0,3,0.001,1,0.001
1385;1459_400-800m,416;447_400-800m,1,0.003,3,0.001,7,0.001,2,0,1,0,0,0
1385;1459_400-800m,410;452_0-400m,1,0.003,1,0,1,0,0,0,1,0,0,0
1385;1459_400-800m,410;452_400-800m,0,0,0,0,2,0,0,0,3,0.001,1,0.001
1385;1459_400-800m,414;449_0-400m,0,0,0,0,3,0,0,0,1,0,1,0.001
1385;1459_400-800m,414;449_400-800m,0,0,0,0,2,0,0,0,1,0,1,0.001
1385;1459_400-800m,407;456_0-400m,0,0,1,0,3,0,0,0,0,0,0,0
1385;1459_400-800m,407;456_400-800m,0,0,1,0,3,0,2,0,2,0.001,0,0
1385;1459_400-800m,413;450_0-400m,1,0.003,0,0,2,0,1,0,0,0,1,0.001
1385;1459_400-800m,413;450_400-800m,0,0,0,0,2,0,0,0,0,0,1,0.001
1385;1459_400-800m,419;444;420_0-400m,0,0,1,0,12,0.002,8,0.002,1,0,1,0.001
1385;1459_400-800m,419;444;420_400-800m,0,0,0,0,1,0,17,0.004,0,0,1,0.001
1385;1459_400-800m,417;445_0-400m,7,0.021,3,0.001,5,0.001,1,0,2,0.001,0,0
1385;1459_400-800m,417;445_400-800m,1,0.003,1,0,7,0.001,4,0.001,2,0.001,0,0
1385;1459_400-800m,405;457_0-400m,0,0,1,0,5,0.001,0,0,2,0.001,0,0
1385;1459_400-800m,405;457_400-800m,0,0,0,0,0,0,0,0,0,0,0,0
1385;1459_400-800m,404;459_0-400m,0,0,0,0,4,0.001,3,0.001,4,0.001,2,0.002
1385;1459_400-800m,404;459_400-800m,0,0,4,0.001,6,0.001,3,0.001,4,0.001,1,0.001
1385;1459_400-800m,421;442_0-400m,0,0,4,0.001,15,0.002,7,0.002,4,0.001,2,0.002
1385;1459_400-800m,421;442_400-800m,0,0,0,0,9,0.001,1,0,5,0.001,1,0.001
1385;1459_400-800m,196;24;1508_0-400m,3,0.009,12,0.004,15,0.002,4,0.001,7,0.002,1,0.001
1385;1459_400-800m,196;24;1508_400-800m,0,0,1,0,6,0.001,3,0.001,4,0.001,0,0
1385;1459_400-800m,409;453_0-400m,0,0,0,0,5,0.001,1,0,1,0,0,0
1385;1459_400-800m,409;453_400-800m,0,0,1,0,3,0,0,0,1,0,0,0
1385;1459_400-800m,1503_0-400m,1,0.003,6,0.002,14,0.002,13,0.003,9,0.002,2,0.002
1385;1459_400-800m,1503_400-800m,0,0,1,0,2,0,0,0,2,0.001,0,0
1385;1459_400-800m,1125;1163;1162_0-400m,0,0,2,0.001,2,0,1,0,0,0,1,0.001
1385;1459_400-800m,1125;1163;1162_400-800m,0,0,0,0,0,0,0,0,0,0,0,0
1385;1459_400-800m,1134;1153_0-400m,0,0,0,0,0,0,0,0,1,0,0,0
1385;1459_400-800m,1134;1153_400-800m,0,0,0,0,0,0,0,0,0,0,0,0
1385;1459_400-800m,21;28;1612_0-400m,1,0.003,6,0.002,15,0.002,8,0.002,14,0.004,3,0.004
1385;1459_400-800m,21;28;1612_400-800m,0,0,1,0,15,0.002,7,0.002,7,0.002,2,0.002
1385;1459_400-800m,1131;1158_0-400m,1,0.003,2,0.001,3,0,2,0,4,0.001,0,0
1385;1459_400-800m,1131;1158_400-800m,0,0,0,0,0,0,0,0,0,0,0,0
1385;1459_400-800m,1135;1152_0-400m,0,0,0,0,0,0,0,0,0,0,0,0
1385;1459_400-800m,1135;1152_400-800m,0,0,0,0,0,0,0,0,0,0,0,0
1385;1459_400-800m,584;604_0-400m,0,0,0,0,1,0,2,0,3,0.001,0,0
1385;1459_400-800m,584;604_400-800m,0,0,1,0,2,0,0,0,0,0,0,0
1385;1459_400-800m,1139;1149_0-400m,0,0,1,0,1,0,1,0,2,0.001,0,0
1385;1459_400-800m,1139;1149_400-800m,0,0,0,0,0,0,0,0,0,0,0,0
1385;1459_400-800m,1138;1150;1137_0-400m,0,0,0,0,1,0,1,0,1,0,0,0
1385;1459_400-800m,1138;1150;1137_400-800m,0,0,0,0,0,0,0,0,0,0,0,0
1385;1459_400-800m,1124;1164_0-400m,0,0,0,0,0,0,1,0,0,0,0,0
1385;1459_400-800m,1124;1164_400-800m,0,0,1,0,3,0,1,0,2,0.001,0,0
1385;1459_400-800m,343;349_0-400m,0,0,3,0.001,3,0,2,0,2,0.001,1,0.001
1385;1459_400-800m,343;349_400-800m,0,0,1,0,1,0,2,0,0,0,0,0
1385;1459_400-800m,1136;1151_0-400m,0,0,0,0,0,0,0,0,3,0.001,0,0
1385;1459_400-800m,1136;1151_400-800m,0,0,0,0,1,0,0,0,1,0,0,0
1385;1459_400-800m,342;350_0-400m,0,0,1,0,2,0,1,0,4,0.001,1,0.001
1385;1459_400-800m,342;350_400-800m,0,0,1,0,2,0,0,0,0,0,1,0.001
1385;1459_400-800m,1141;1147_0-400m,0,0,0,0,1,0,1,0,1,0,1,0.001
1385;1459_400-800m,1141;1147_400-800m,0,0,0,0,0,0,0,0,0,0,0,0
1385;1459_400-800m,1132;1155;1156_0-400m,0,0,1,0,3,0,0,0,0,0,0,0
1385;1459_400-800m,1132;1155;1156_400-800m,0,0,0,0,0,0,0,0,0,0,0,0
1385;1459_400-800m,1133;1154_0-400m,0,0,0,0,3,0,2,0,0,0,0,0
1385;1459_400-800m,1133;1154_400-800m,0,0,0,0,1,0,0,0,0,0,1,0.001
1385;1459_400-800m,1130;1159;1160_0-400m,7,0.021,2,0.001,4,0.001,3,0.001,8,0.002,0,0
1385;1459_400-800m,1130;1159;1160_400-800m,0,0,0,0,0,0,0,0,0,0,0,0
1385;1459_400-800m,345;347_0-400m,0,0,4,0.001,7,0.001,2,0,4,0.001,1,0.001
1385;1459_400-800m,345;347_400-800m,0,0,8,0.003,15,0.002,6,0.001,4,0.001,3,0.004
1385;1459_400-800m,344;348_0-400m,0,0,3,0.001,3,0,2,0,1,0,0,0
1385;1459_400-800m,344;348_400-800m,0,0,0,0,6,0.001,1,0,5,0.001,4,0.005
1385;1459_400-800m,1140;1148_0-400m,0,0,1,0,0,0,1,0,2,0.001,0,0
1385;1459_400-800m,1140;1148_400-800m,2,0.006,0,0,2,0,1,0,2,0.001,4,0.005
1385;1459_400-800m,1127;1161_0-400m,0,0,0,0,0,0,1,0,0,0,0,0
1385;1459_400-800m,1127;1161_400-800m,0,0,0,0,0,0,0,0,0,0,0,0
1385;1459_400-800m,1855_0-400m,0,0,0,0,0,0,0,0,1,0,0,0
1385;1459_400-800m,1855_400-800m,0,0,0,0,0,0,0,0,1,0,0,0
1385;1459_400-800m,187;204_0-400m,0,0,0,0,1,0,1,0,1,0,0,0
1385;1459_400-800m,187;204_400-800m,0,0,0,0,1,0,0,0,1,0,0,0
1385;1459_400-800m,661;674_0-400m,0,0,0,0,5,0.001,2,0,3,0.001,1,0.001
1385;1459_400-800m,661;674_400-800m,0,0,0,0,1,0,1,0,3,0.001,0,0
1385;1459_400-800m,184;207_0-400m,0,0,2,0.001,0,0,0,0,1,0,0,0
1385;1459_400-800m,184;207_400-800m,0,0,3,0.001,1,0,5,0.001,0,0,0,0
1385;1459_400-800m,657;678_0-400m,1,0.003,2,0.001,8,0.001,3,0.001,1,0,0,0
1385;1459_400-800m,657;678_400-800m,0,0,0,0,0,0,0,0,0,0,0,0
1385;1459_400-800m,656;679_0-400m,1,0.003,2,0.001,9,0.001,1,0,1,0,0,0
1385;1459_400-800m,656;679_400-800m,0,0,0,0,1,0,0,0,0,0,0,0
1385;1459_400-800m,1383;1461;1384_0-400m,0,0,11,0.004,12,0.002,10,0.002,9,0.002,3,0.004
1385;1459_400-800m,1383;1461;1384_400-800m,0,0,2,0.001,12,0.002,8,0.002,13,0.003,4,0.005
1385;1459_400-800m,665;670_0-400m,0,0,7,0.003,2,0,1,0,3,0.001,1,0.001
